Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	T	HH	E	SI	LC	PR	II	ITC	TC	SBA	VA	GS	FEM	CR	PM	JU	NS	AE	NF	P	W	CS	FT	ER	PE	GP	IC	SSA	FR	AA	PRVP	SE	HS	CC	CSA	NMB	N	MS	LR	FE	AC	IA	NCU	FW	FP	CAB	RR	FCA	NC	M	NA	FAA	FHL	MC	FA	LGA	FMC	F	FL	DC	ID	B	CZ	OP	NHA	AR	ONR	NASA	FM	AG	GB	ES	ICA	FCD	U	PL	PHE	PA	CA	FO	H	CI	Z	SB	OD	SS	OHW	G	STT	NAT	AS	WY	CNG	HGY	X	MA	TA	TS	GAO	FTZ	FC	OGA	RL	PAC	FF	EC	EB	JA	DT	OAD	LGL	OAE	JUL	TF	STH	OSU	CNW	OYY	OT	RS	UF	PER	RNB	ESC	MN	SQ	ATC	WA	UNI	VB
1968	614	565	747	1536	230	390	271	4	210	232	36	1	15	24	74	272	85	14	8	410	43	59	0	4	22	4	2	19	1	17	4	54	24	12	3	2	0	20	9	47	0	14	28	2	7	13	0	2	0	42	0	1	0	0	11	0	4	3	2	0	12	8	2	3	0	0	1	1	1	0	0	0	3	3	0	1	0	0	1	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	883	524	668	1162	237	546	322	8	219	128	33	4	18	28	79	317	27	28	6	47	117	58	0	4	17	6	5	22	0	15	4	173	17	11	3	0	0	30	10	48	0	14	31	8	3	12	0	5	0	55	0	1	0	0	17	0	4	4	3	0	8	11	6	3	0	20	2	1	27	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	814	744	661	1458	190	333	360	5	194	88	59	10	21	18	69	57	33	23	7	39	64	47	0	2	20	5	6	14	0	22	5	34	12	10	5	3	0	28	18	43	0	14	19	1	8	13	0	4	1	62	0	1	1	0	16	0	6	3	6	0	7	10	3	2	0	0	2	2	3	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1971	879	877	839	1234	249	325	369	20	169	97	85	69	33	24	89	57	39	34	5	421	40	49	0	3	71	4	6	34	0	12	5	45	12	11	1	2	1	31	14	74	0	10	23	5	8	16	0	6	0	57	0	1	1	0	16	0	3	3	4	0	7	6	4	2	0	0	2	3	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1972	941	492	857	1742	262	196	397	53	202	97	81	68	82	22	99	46	47	32	9	39	274	34	0	2	41	7	6	33	3	14	5	42	25	10	5	1	1	32	13	55	0	14	34	2	7	11	0	12	0	55	0	2	1	0	15	0	3	1	6	0	9	8	2	5	1	0	1	3	2	0	0	0	2	0	0	1	0	0	1	0	0	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	1926	495	898	1657	294	98	424	92	175	95	65	98	70	26	94	52	64	77	8	39	77	50	0	1	52	7	5	22	2	21	6	41	17	10	8	1	1	38	5	54	0	12	19	5	8	9	0	38	1	62	7	1	1	0	25	0	3	3	4	0	10	8	4	4	0	0	0	2	2	0	0	0	2	0	1	1	0	0	1	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	2179	571	946	1385	251	285	414	99	324	91	97	109	74	24	81	27	72	37	16	49	287	41	0	1	55	2	2	45	3	22	7	35	27	23	15	1	1	35	11	109	0	12	47	5	9	7	0	14	1	61	1	2	0	0	20	1	6	2	5	0	16	9	0	7	1	0	1	2	3	0	0	0	2	0	0	0	0	0	2	2	0	0	0	3	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
1975	3463	545	1220	1592	353	282	571	274	316	114	158	130	99	48	69	21	100	56	26	65	114	36	0	3	39	9	6	27	0	34	10	37	42	21	14	1	1	40	19	92	0	14	38	10	8	7	0	18	5	66	2	2	1	0	20	10	4	3	7	0	15	6	3	9	1	0	1	0	2	0	4	0	4	0	0	0	0	0	3	1	0	0	0	6	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
1976	4215	600	1677	2237	334	502	879	283	341	164	256	512	156	49	143	28	160	88	16	58	105	41	0	7	46	7	16	36	2	34	11	43	47	24	15	3	1	58	23	144	2	23	44	4	10	20	0	15	2	53	3	4	0	0	20	22	16	6	9	0	14	9	2	95	1	0	2	0	3	0	0	0	1	0	0	0	0	0	4	3	0	0	0	5	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1977	4254	557	1694	2140	377	558	772	219	316	137	440	353	177	47	121	29	141	157	84	47	306	44	0	3	36	17	19	39	4	67	23	44	55	27	25	6	1	48	23	73	0	22	46	5	7	2	0	15	0	47	11	3	0	0	16	28	8	4	7	0	141	28	3	4	0	0	7	0	3	0	1	0	1	0	0	2	0	0	2	0	0	0	0	6	3	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1978	4340	684	1614	2024	325	441	999	152	356	174	412	472	174	62	103	21	151	161	221	43	155	40	0	8	59	3	14	55	8	35	32	65	56	36	20	37	1	31	31	10	0	24	33	3	9	7	0	17	0	19	9	4	0	0	14	15	9	2	7	0	2	28	4	3	0	0	4	0	5	0	0	0	2	0	0	0	0	0	4	0	0	0	0	7	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
1979	4199	736	1687	2337	399	449	991	118	370	214	299	508	223	69	132	55	111	151	236	40	125	66	0	4	57	15	9	43	17	84	76	58	44	31	11	24	1	8	34	9	1	29	27	11	8	5	0	18	2	38	49	9	0	0	14	5	9	2	10	0	1	36	3	4	0	0	2	0	5	0	0	0	2	0	0	0	0	0	5	1	0	0	0	6	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1980	4642	850	1860	2434	427	422	810	112	478	282	408	667	245	215	182	13	206	191	298	48	169	108	0	7	55	40	26	85	54	77	54	71	55	46	10	48	2	4	38	2	5	13	21	6	8	38	0	97	1	60	56	6	0	8	7	7	13	2	6	0	0	47	4	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	1	0	0	0	6	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1981	3947	1580	1840	1955	522	409	756	115	279	252	287	237	177	201	324	112	173	34	189	65	160	52	0	72	5	8	21	88	39	82	53	68	43	49	15	33	0	4	18	7	11	14	27	7	10	3	0	27	1	43	6	6	0	11	12	8	6	2	1	0	1	46	1	2	2	0	0	1	7	0	2	0	2	0	0	0	0	0	3	2	0	0	0	9	3	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982	3884	1172	1386	1542	588	456	612	94	291	232	294	40	146	181	143	5	164	37	196	48	167	71	0	84	9	59	17	59	32	111	47	154	64	29	12	21	3	3	30	7	8	66	10	6	6	1	0	21	1	48	0	7	0	16	15	6	13	2	2	0	1	40	1	3	0	0	0	0	13	0	0	0	3	0	0	0	0	0	0	4	0	0	1	5	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1983	3174	1840	1400	2637	756	351	517	115	349	287	220	63	172	163	85	10	140	96	172	76	154	140	0	138	4	15	30	56	61	97	51	63	54	40	8	27	0	2	19	4	11	17	10	5	8	5	0	24	1	20	0	3	0	8	11	7	6	6	0	0	1	37	3	2	0	0	0	0	11	0	0	1	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1984	3246	2492	1531	2800	705	352	662	129	513	390	204	101	223	228	124	12	231	29	136	45	144	78	0	161	6	59	88	55	52	35	32	60	54	41	19	26	0	2	27	4	64	15	13	5	13	8	0	28	0	40	0	8	0	3	17	5	4	12	0	0	2	165	1	0	0	0	2	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1985	2745	1059	1861	2415	836	252	695	191	462	525	276	93	176	212	102	9	185	29	162	50	162	62	0	109	11	13	95	77	31	20	41	82	67	63	30	74	0	2	12	4	30	16	14	6	13	8	0	31	2	21	0	3	0	6	15	7	14	13	3	0	2	0	1	3	0	0	0	0	10	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
1986	3750	942	1762	2145	590	189	677	245	512	464	146	50	170	233	116	6	208	9	158	59	162	84	0	70	2	36	71	58	18	18	30	45	62	58	22	57	0	3	23	4	15	16	434	7	14	6	2	41	1	658	0	3	0	2	23	7	12	7	1	0	1	0	1	5	0	0	0	0	7	0	0	2	1	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1987	3174	999	1354	2475	838	243	722	352	696	403	121	38	145	227	135	6	164	38	122	65	140	61	0	74	8	45	56	55	6	3	22	53	69	46	29	37	0	2	11	6	6	17	11	8	17	4	0	46	3	46	0	1	0	6	10	7	6	9	3	0	1	0	0	11	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
1988	4076	884	1213	2149	601	279	554	373	816	317	143	44	194	194	165	1	233	23	92	76	155	56	0	50	4	41	52	54	0	2	27	49	91	49	39	31	0	3	5	5	9	16	18	4	15	6	0	58	2	31	0	1	0	6	8	7	10	10	2	0	2	0	0	13	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1989	3187	887	1315	2377	615	178	530	412	924	694	146	105	130	203	198	6	253	16	124	36	152	44	0	45	11	95	113	55	0	7	44	48	72	90	26	31	0	1	14	4	6	13	10	5	8	5	0	51	3	63	0	0	0	5	12	7	8	11	2	0	6	0	3	2	0	0	0	0	14	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
1990	3518	933	1785	1801	937	186	504	545	882	286	166	177	143	274	205	11	265	24	121	36	136	39	0	41	2	32	77	42	6	17	44	58	63	56	34	20	0	0	11	0	5	19	12	7	13	11	0	34	6	43	0	1	0	4	9	6	9	11	2	0	1	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1991	2669	854	1071	1765	993	210	443	500	971	192	131	148	134	317	224	8	217	76	109	41	127	50	0	79	37	35	66	41	6	3	34	48	48	48	21	23	0	0	10	0	1	25	7	8	20	5	0	30	9	52	0	1	0	3	9	7	0	14	2	0	1	0	4	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1992	2934	689	1001	1715	987	204	617	898	700	203	185	123	175	342	348	1	205	51	102	37	137	75	0	18	2	65	39	42	5	6	39	42	60	52	30	52	0	0	14	0	0	43	10	7	14	5	0	51	9	31	0	1	0	3	13	8	7	41	3	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1993	2143	689	878	2260	616	79	546	627	670	177	161	92	194	273	250	1	186	44	96	31	115	138	0	22	3	20	31	36	3	8	29	54	53	70	34	13	0	0	8	0	1	13	10	6	15	14	33	44	6	26	0	0	0	3	5	7	3	3	1	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1994	2439	517	699	1447	498	70	507	267	543	272	154	91	196	249	209	0	197	61	104	26	106	51	0	31	3	10	19	37	2	3	38	30	45	46	43	11	0	0	9	0	0	21	2	10	16	2	35	64	12	39	0	1	0	1	5	8	5	6	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1995	2017	641	700	1426	400	491	597	237	501	168	187	145	180	313	301	2	211	77	112	24	103	52	0	27	2	11	14	27	3	6	38	31	43	51	32	10	0	0	10	0	1	9	2020	19	14	0	16	68	15	60	0	1	0	3	11	7	7	2	0	0	0	0	2	3	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
1996	1884	913	510	1098	347	37	693	177	498	117	212	39	238	302	304	1	197	136	47	21	95	54	0	12	2	10	19	36	5	9	8	39	129	54	39	10	0	0	22	0	8	18	0	18	17	0	14	59	14	99	0	2	0	2	9	8	6	4	1	0	0	0	2	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1997	2551	689	692	1247	374	28	568	282	439	113	182	64	383	453	200	5	206	86	50	24	100	67	0	18	2	2	23	32	8	7	34	51	38	47	23	7	0	0	14	0	13	15	1	35	24	0	21	55	16	107	0	2	0	1	13	5	0	4	1	0	0	0	4	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1998	2795	621	467	772	364	27	679	299	413	140	136	71	257	413	157	0	188	104	38	18	78	69	0	18	2	18	6	30	10	9	31	47	39	44	21	9	0	0	28	0	2	13	0	20	20	0	4	45	15	142	0	1	0	4	335	4	7	6	2	0	0	0	3	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1999	2785	2039	639	1736	329	44	527	246	491	250	178	70	210	380	228	3	212	124	49	348	129	80	0	10	2	24	5	31	66	11	20	30	13	35	33	24	0	4	213	0	2	21	0	34	18	4	4	56	14	90	0	5	0	2	12	8	3	1	4	1	0	0	5	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2000	3016	582	458	638	334	24	506	77	357	82	100	46	306	299	148	2	174	30	32	13	67	58	0	10	1	16	12	27	31	19	13	53	17	39	30	12	0	0	4	0	1	14	0	37	23	0	3	51	16	91	0	2	0	1	9	10	3	1	6	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2001	2262	458	390	488	247	14	236	31	250	24	102	17	156	114	143	0	163	12	8	18	53	35	0	8	0	11	6	26	23	3	11	36	24	26	10	3	0	0	3	0	0	15	0	19	13	0	0	7	18	84	0	1	0	7	60	2	0	0	2	0	0	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
2002	2659	419	362	504	202	19	190	27	239	27	73	32	109	131	122	1	133	13	9	17	53	41	0	8	0	12	9	14	29	7	6	36	21	23	6	4	0	0	5	0	5	7	0	23	10	0	0	8	20	71	0	1	0	0	4	0	0	2	3	0	0	0	7	1	4	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	3173	596	337	472	202	15	174	9	228	16	61	27	81	82	85	0	135	18	10	14	65	46	0	7	1	1	11	202	10	0	6	30	28	209	10	3	0	0	2	0	0	2	0	19	8	0	0	8	40	56	0	2	0	3	12	0	0	0	1	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2004	2563	395	648	291	182	12	126	8	155	10	39	15	65	47	71	0	79	15	5	9	35	24	0	4	0	0	9	217	0	0	4	229	6	227	7	0	0	0	2	0	1	23	0	15	17	0	0	9	12	32	0	0	0	1	13	0	0	3	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	2121	182	240	192	132	5	119	8	138	4	20	3	25	38	37	0	35	2	4	5	43	40	0	6	0	0	4	176	3	0	3	14	0	185	8	2	0	0	1	0	3	1	0	10	408	0	0	3	16	25	0	0	0	0	13	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	2613	121	246	218	125	0	114	1	124	15	10	13	29	40	44	0	36	10	6	5	36	27	0	4	0	0	7	182	0	0	1	21	0	196	4	0	0	0	0	0	5	2	0	16	16	0	0	9	9	21	0	0	0	1	10	0	0	3	1	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	2305	115	197	262	268	3	138	2	585	7	25	7	23	35	46	0	39	6	8	5	42	33	0	3	0	0	13	8	0	2	0	14	0	23	11	0	0	0	1	0	0	2	0	6	31	0	0	4	7	25	0	0	0	0	15	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1853	111	123	189	151	5	55	0	19	20	31	4	20	30	51	0	68	0	3	2	11	18	0	4	0	0	14	1	0	2	0	11	0	17	5	0	0	0	0	0	191	4	0	5	63	0	0	13	8	26	0	0	0	0	6	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2009	2600	295	95	153	161	2	129	0	14	9	26	0	21	8	32	0	14	0	3	10	22	15	0	3	1	0	5	578	0	0	2	17	0	592	4	0	0	0	0	0	1	1	0	4	22	0	1	7	9	24	0	0	0	0	6	0	0	12	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010	1802	56	48	65	101	3	51	0	4	5	14	0	23	8	15	0	9	0	1	6	8	13	0	0	0	1	5	1	0	2	0	18	0	19	3	0	0	0	0	0	0	7	0	3	1	0	0	5	3	30	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	365	26	30	21	79	1	12	0	5	2	11	0	12	10	11	0	2	1	3	4	8	11	0	0	0	0	1	1	0	0	0	7	0	5	3	0	0	0	0	0	0	0	0	4	1	0	0	0	2	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2012	618	1	31	15	19	0	12	0	4	2	9	0	8	5	7	0	1	1	1	0	6	13	0	4	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	1	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
