Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	HH	T	E	SI	LC	FEM	PR	ITC	TC	SBA	VA	GS	CR	PM	AE	JU	NS	NF	W	CS	P	FT	ER	FR	PE	GP	IC	SSA	AA	PRVP	N	HS	SE	CSA	CC	NMB	FE	MS	LR	AC	NCU	IA	FP	FW	CAB	RR	FCA	NC	NA	M	FHL	FAA	MC	FMC	FA	PHE	LGA	DC	PL	F	SS	FL	ID	B	U	CZ	OP	NHA	OED	ONR	AR	MN	LGL	CNF	UNI	AG	NASA	FM	PA	GB	ES	ICA	OYR	OH	FCD	SB	OAU	OD	II	Z	G	CA	PAT	X	FO	H	OT	OGA	PGA	CI	RNB	FF	OHW	WA	CNG	SCP	EG	OSU	OEP	OAE	STT	CIW	SQ	PTR	PCA	PAG	NAT	UA	AS	WY	ADR	HGY	LGH	MA	TA	TS	GAO	FTZ	FC	RL	PAC	PPW	EC	EB	PVRP	JA	DT	WHO	JUL	NMC	TF	OAG	OIE	OUC	OHU	OCM	OTP	PYH	PCO	RP	STH	CNW	EV	OYY	RS	UF	OL	WT	OYC	ATC	OAD	VB
1935	483	208	121	127	19	0	10	2	51	65	5	0	4	0	2	3	0	30	0	12	18	0	0	0	0	0	0	0	0	0	1	13	0	0	5	0	0	5	0	1	0	3	83	0	0	0	4	0	1	0	8	1	0	0	1	0	0	0	3	2	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	216	230	205	119	15	0	10	2	111	72	5	0	7	0	3	10	0	39	0	14	15	0	0	0	4	0	0	12	0	0	15	11	0	0	8	1	0	7	0	1	0	5	64	0	0	0	2	0	4	0	8	2	0	0	8	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	243	241	326	128	15	0	15	4	71	69	6	0	6	0	2	26	0	29	0	17	19	0	0	0	7	0	2	7	0	0	8	12	0	0	4	1	1	6	0	0	0	5	79	0	0	0	1	0	3	0	12	2	0	0	13	0	0	0	3	6	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1938	283	342	374	137	19	0	25	2	100	84	7	0	19	0	3	16	0	32	0	23	7	0	0	0	1	0	0	8	0	0	11	12	0	0	2	15	0	8	0	2	0	7	83	3	0	0	16	1	10	0	10	2	0	0	32	0	0	0	2	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1939	363	302	340	146	19	0	20	4	121	80	6	0	6	0	3	20	0	28	0	28	17	0	1	0	9	0	0	9	0	0	9	13	0	0	6	1	1	5	0	7	0	9	87	2	0	0	2	1	6	0	10	2	0	0	41	0	1	0	6	4	0	2	3	0	1	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1940	339	387	360	166	17	0	18	6	127	55	5	0	8	0	3	59	0	19	0	27	18	0	8	0	3	0	0	6	0	0	12	12	0	0	11	6	0	3	0	2	0	12	92	2	0	0	3	0	27	0	8	2	0	0	50	0	1	0	6	13	2	2	8	0	0	4	0	0	2	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1941	317	352	406	152	24	0	23	5	145	72	7	0	6	0	5	61	0	32	0	26	6	0	35	0	27	0	0	15	0	0	32	15	0	0	11	3	0	5	0	2	0	4	76	4	0	0	11	0	304	0	11	3	0	0	53	0	0	0	2	5	2	5	8	0	0	0	0	0	1	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	308	384	296	150	23	0	23	2	92	60	4	0	10	0	4	74	0	46	0	36	17	0	69	0	6	0	0	15	0	0	28	16	0	0	10	1	0	4	0	2	0	6	57	4	0	0	3	0	17	0	2	2	0	0	46	0	1	0	0	6	2	2	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	333	300	159	166	28	0	16	4	89	66	3	0	3	0	3	58	0	51	0	37	15	0	77	0	3	0	0	3	0	0	8	23	0	0	39	7	0	6	0	2	0	5	33	2	0	0	9	1	21	0	6	4	0	0	45	0	1	0	1	1	2	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	421	273	175	73	65	0	36	4	84	93	7	0	3	0	5	73	0	43	0	14	10	0	20	0	4	0	0	4	0	0	9	15	0	0	40	6	0	6	0	1	0	7	33	11	0	0	11	0	17	0	2	3	0	0	28	0	1	0	0	0	2	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1945	382	241	175	298	57	0	23	3	76	126	2	0	4	0	6	26	0	19	0	15	34	0	35	0	3	0	0	7	0	0	17	29	0	0	67	3	0	5	0	5	0	5	39	5	0	0	5	0	15	0	9	14	0	0	38	2	1	0	0	2	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	549	677	187	200	54	0	23	5	141	164	3	0	1	0	6	63	0	29	0	30	37	0	55	0	3	0	0	7	0	0	16	18	0	0	44	10	0	3	0	1	0	4	42	5	0	0	7	0	11	0	3	14	0	0	33	0	1	0	1	1	3	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	838	768	168	265	44	0	19	3	96	157	9	0	26	0	6	24	1	30	0	29	11	0	11	0	6	0	5	8	0	1	16	25	0	0	36	12	0	6	0	4	0	9	15	6	0	0	3	0	8	0	10	8	0	0	26	0	1	0	3	2	5	2	3	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	815	1741	189	255	59	0	22	4	162	166	3	0	4	0	3	19	0	41	0	26	21	0	9	0	2	0	0	19	0	0	37	19	0	0	13	9	0	4	4	6	0	4	46	7	0	0	2	1	6	0	10	12	0	0	41	0	1	0	3	1	2	4	3	0	0	18	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	1327	897	285	455	52	0	29	5	157	161	4	0	10	0	4	49	4	29	0	14	16	1	11	0	17	0	0	19	0	1	30	27	0	0	166	15	1	8	8	4	0	3	39	4	0	0	92	0	5	0	8	10	0	0	48	0	1	0	6	0	2	3	5	0	1	6	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	1347	648	228	283	83	1	30	6	157	107	8	0	8	0	2	102	1	26	1	17	22	0	23	0	1	0	0	13	0	1	23	24	0	0	34	16	1	3	8	5	0	8	48	4	0	0	1	0	8	0	8	6	0	0	25	0	1	0	6	0	3	2	2	1	0	9	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	1262	423	251	271	129	0	17	6	141	191	2	0	7	0	9	47	3	21	0	22	14	0	30	0	0	0	1	17	0	1	10	22	1	0	42	17	0	3	10	5	0	2	57	3	0	0	2	0	4	0	13	1	0	0	32	0	1	0	3	0	3	3	5	0	1	40	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	1121	555	248	526	79	1	16	4	148	188	6	0	9	0	9	75	2	20	0	19	20	0	19	0	0	1	0	10	0	3	6	26	1	0	5	23	0	5	8	5	0	3	32	2	0	0	1	1	5	0	12	2	0	0	30	0	1	0	25	0	2	5	2	0	0	3	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1126	554	291	279	123	0	21	5	222	101	2	0	6	0	8	52	3	39	0	26	22	0	18	1	3	2	0	19	0	3	19	27	1	0	3	17	1	3	8	6	0	3	43	3	0	0	2	0	5	0	18	2	0	0	25	0	1	0	3	0	6	4	4	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1252	526	232	369	113	0	23	4	207	160	5	2	13	0	8	52	5	26	0	26	70	0	12	1	5	5	0	27	0	3	27	23	1	0	3	13	1	4	8	5	0	4	34	2	0	0	1	0	8	0	22	1	0	0	20	0	1	1	4	0	3	2	3	0	2	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1955	1573	422	309	354	142	0	34	6	153	159	5	0	9	0	15	123	8	20	0	48	32	0	22	2	7	1	0	20	0	2	22	19	8	0	2	27	2	6	10	6	0	4	58	2	0	0	2	0	2	0	16	1	0	0	25	0	1	2	2	1	11	5	7	0	1	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956	1354	681	455	347	157	0	36	6	196	103	9	0	12	0	6	42	1	24	0	39	36	0	17	2	7	3	0	19	0	2	25	22	6	0	3	23	1	4	12	5	0	6	33	7	0	0	1	1	3	0	26	1	0	0	10	1	1	4	3	0	4	3	4	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1957	1313	426	366	259	147	0	46	6	185	170	2	0	8	0	14	60	0	26	2	44	51	0	22	1	4	2	0	18	0	1	19	22	6	0	3	14	1	5	12	6	0	6	58	8	0	0	2	0	6	0	16	1	0	0	13	1	1	1	7	0	7	4	5	0	0	2	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1958	1263	377	467	258	141	5	30	5	187	108	10	0	13	0	8	70	1	35	3	32	30	0	16	1	4	2	0	20	0	2	13	23	8	0	3	19	2	5	12	7	0	6	63	4	0	0	1	0	3	0	9	2	0	0	17	0	1	1	5	0	7	2	3	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1959	1504	536	453	457	181	155	39	5	215	82	11	0	8	0	15	59	2	31	10	50	90	0	25	1	4	8	1	13	0	1	9	31	5	0	2	13	1	3	23	7	0	7	47	3	0	0	2	1	7	0	20	1	0	0	15	6	1	2	5	0	7	3	7	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1511	533	559	697	185	294	56	6	215	150	21	0	10	0	15	114	3	33	27	59	43	0	19	0	2	16	1	13	0	4	13	32	7	0	3	9	1	10	23	6	0	18	70	5	0	0	1	0	6	0	24	1	0	0	28	3	1	2	5	0	8	3	7	0	0	0	0	6	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	1615	718	585	384	179	479	164	7	197	127	15	2	15	0	15	179	2	23	20	31	24	0	20	0	16	18	2	23	7	4	25	31	13	0	5	17	1	7	58	4	0	9	40	5	0	0	1	0	5	0	10	2	0	0	20	4	1	2	8	0	11	4	5	0	1	0	0	8	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962	1496	749	645	822	144	423	147	9	262	86	17	2	12	0	11	177	8	39	31	44	27	0	23	0	9	15	1	21	3	1	19	32	5	0	3	15	2	10	42	7	0	11	56	2	0	0	1	0	6	0	32	1	0	0	20	10	1	2	8	0	7	2	6	0	1	1	0	5	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1963	1219	756	677	571	169	270	187	6	354	201	19	2	27	0	21	243	12	40	33	46	19	0	36	4	14	28	1	28	7	1	29	37	38	0	2	18	1	7	47	6	0	11	48	5	0	0	2	0	5	0	25	1	0	0	19	5	1	5	8	0	10	2	4	1	1	1	1	2	0	2	1	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964	1278	803	745	1651	212	322	197	6	347	107	17	0	19	0	10	291	9	49	14	43	100	1	21	1	8	19	1	30	1	4	29	36	12	0	2	21	4	19	27	8	0	10	45	5	0	0	1	0	7	0	20	1	0	0	21	8	1	2	17	0	9	3	3	0	1	0	0	4	0	4	0	0	0	3	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1965	1169	688	736	1126	261	318	223	3	297	96	17	0	25	2	38	305	17	47	13	60	51	1	32	3	12	7	1	20	10	2	16	44	10	0	2	18	3	15	48	8	0	15	41	3	0	0	1	0	3	0	71	1	0	0	22	7	2	5	7	1	8	5	4	4	1	0	2	3	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	768	769	770	1153	226	248	372	8	321	91	28	3	20	7	46	287	15	63	35	48	38	1	31	4	14	6	2	20	14	5	17	36	11	1	1	20	3	10	74	10	0	13	42	4	0	0	3	1	9	0	32	1	0	0	23	8	2	5	11	0	12	3	4	1	1	0	1	6	0	5	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1967	800	789	791	922	268	339	292	5	321	86	19	2	26	21	63	251	12	58	14	63	167	1	53	3	20	7	2	17	13	4	13	43	13	2	0	19	4	17	41	6	0	14	44	8	6	0	0	0	7	0	47	1	0	0	17	8	2	10	11	0	10	1	5	6	1	0	1	3	0	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1968	657	941	830	1587	262	399	294	6	318	262	44	5	20	24	102	278	21	55	18	550	51	1	65	5	25	4	2	23	17	5	14	45	26	5	1	21	4	10	47	9	0	15	33	3	13	0	0	0	5	0	43	1	0	0	17	6	2	4	14	0	10	3	5	0	1	0	2	1	0	5	0	0	0	2	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	920	803	777	1249	264	555	343	10	323	106	42	6	25	31	91	331	33	36	12	46	131	1	65	5	20	6	4	31	15	4	18	234	18	3	0	30	1	10	48	6	0	16	35	9	12	0	0	0	7	0	46	3	0	0	24	9	3	5	11	0	12	6	5	0	2	17	28	2	0	4	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	849	1162	821	1572	231	339	430	5	351	104	63	44	33	20	81	66	27	39	11	42	79	0	52	2	20	5	6	24	22	6	16	31	12	5	1	29	6	18	43	12	0	17	23	2	13	0	1	1	7	0	58	3	0	0	21	9	6	4	9	0	12	3	3	0	2	0	4	3	0	5	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1971	965	1188	955	1351	330	344	435	26	317	115	104	199	43	25	134	59	47	49	6	492	51	0	59	4	74	5	8	63	22	5	49	45	14	1	1	34	4	19	74	10	0	13	28	6	21	0	1	0	9	0	50	2	0	0	19	5	4	3	8	0	6	5	4	0	2	0	3	4	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
