Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	FEM	AE	SI	T	LC	GS	PR	ITC	TC	SBA	VA	CR	PM	JU	W	NS	ER	NF	CS	FT	P	FR	FW	GP	PE	IC	SSA	AA	HS	FE	N	MS	SE	PRVP	CC	CSA	LR	FP	NMB	AC	NCU	IA	NA	CAB	M	FCA	RR	FAA	NC	FHL	MC	FMC	MN	LGA	H	ID	NHA	CZ	FL	FA	FO	B	DC	PA	OP	CA	Z	SS	X	FCD	U	FM	SB	AR	G	ES	NASA	ICA	F	DP	CNF	GB	II	OTP	RNB	OCM	FF	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	WT	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	FC	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1926	251	165	177	269	17	4	0	18	3	84	0	6	0	3	0	0	4	13	0	1	31	39	16	1	1	0	0	0	0	0	0	8	4	0	0	0	2	20	0	5	0	4	0	131	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1927	121	174	168	345	16	3	0	16	3	97	0	5	0	2	0	0	3	9	0	2	29	56	16	2	5	0	0	0	0	0	0	11	10	0	0	0	3	0	0	2	0	5	0	135	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1928	252	165	37	274	13	2	0	22	3	106	0	8	0	4	0	0	3	10	0	0	38	40	16	0	4	0	2	0	0	0	0	9	5	0	0	0	2	6	0	4	0	2	0	124	0	0	1	0	3	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1929	138	234	227	379	18	5	0	31	5	86	0	6	0	3	0	0	3	10	0	4	36	34	13	4	0	0	4	0	0	0	0	10	6	0	0	0	4	4	0	4	0	5	0	99	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1930	231	226	269	476	19	8	0	29	2	80	0	7	0	5	0	0	3	19	0	3	53	30	13	3	0	0	0	0	0	0	0	12	8	0	0	0	5	5	0	6	0	3	0	99	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1931	149	202	372	431	18	8	0	43	5	108	0	6	0	12	0	0	3	7	0	6	56	29	15	6	7	0	0	0	0	0	0	15	15	0	0	0	3	6	0	4	0	4	0	93	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1932	207	181	286	333	16	9	0	57	5	93	0	7	0	5	0	0	4	19	0	1	76	34	11	0	1	0	1	0	0	0	0	15	4	0	0	0	1	5	0	5	0	5	0	84	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1933	531	121	1056	265	20	8	0	66	2	71	0	6	0	2	0	0	3	10	0	5	20	37	13	5	0	0	0	0	0	0	0	16	5	0	0	0	1	3	0	5	0	6	0	83	0	0	1	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	1229	319	238	142	18	10	0	74	2	58	0	7	0	6	0	0	3	14	0	3	19	50	15	3	0	0	2	0	2	0	0	13	9	0	0	0	2	8	0	5	0	10	0	59	0	0	0	0	5	0	12	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	516	197	242	186	20	10	0	72	2	76	0	5	0	4	0	0	3	9	0	1	13	40	31	0	0	0	0	0	0	0	0	17	8	0	0	0	0	6	0	5	6	4	0	84	0	0	0	0	7	0	1	0	10	0	1	5	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	298	298	271	150	20	10	0	81	2	127	0	5	0	8	0	0	6	20	0	16	24	52	26	12	0	0	4	0	0	0	0	16	13	0	0	0	1	10	0	3	6	5	0	64	0	0	0	0	2	0	5	0	8	0	10	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	344	450	264	179	17	19	0	71	4	90	0	6	0	6	0	0	4	34	0	11	20	38	29	10	0	0	9	0	2	0	0	17	6	0	0	0	1	8	1	2	14	5	0	80	0	0	0	0	4	0	4	0	12	0	15	4	2	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	12	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1938	410	536	381	168	21	33	0	90	2	122	0	7	0	19	0	0	5	21	0	15	24	45	15	11	0	0	1	0	0	0	0	18	8	0	0	0	16	10	0	4	9	8	0	83	3	0	1	0	32	0	4	0	11	0	41	3	2	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1939	448	559	364	189	22	24	0	94	4	144	0	6	0	6	1	0	5	33	0	24	31	53	30	18	2	0	12	0	0	0	0	16	11	0	0	0	1	7	1	8	44	11	0	87	3	0	1	0	6	0	9	0	10	0	53	8	2	0	1	0	2	0	0	4	2	0	0	0	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	8	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1940	382	528	437	217	22	30	0	65	6	150	0	5	0	9	0	0	6	74	0	27	29	39	29	13	13	0	5	0	0	0	0	17	19	0	0	0	6	5	0	4	76	31	0	92	3	0	0	0	6	0	10	0	8	0	53	12	2	0	1	0	0	2	4	12	4	0	0	1	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	12	0	5	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1941	347	595	377	218	27	25	0	88	5	159	0	7	0	6	0	0	7	87	0	41	32	50	12	20	47	0	27	0	0	0	0	18	15	0	0	0	5	7	0	3	124	7	0	77	4	0	0	0	16	0	17	0	11	0	59	2	3	0	0	0	49	2	0	10	5	0	0	0	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	334	456	406	272	21	27	0	66	2	123	0	5	0	10	0	0	7	83	0	41	44	54	23	23	105	0	9	0	0	0	0	20	22	0	0	0	1	6	0	3	24	7	0	57	4	0	0	0	9	0	21	0	2	0	48	0	2	0	1	0	2	2	1	0	2	0	0	2	3	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	372	286	323	213	35	24	0	73	4	110	0	3	0	5	0	0	4	73	0	60	42	59	25	29	90	0	4	0	0	0	0	30	51	0	0	0	7	8	0	5	9	6	0	34	2	0	1	0	12	0	25	0	6	0	49	2	4	0	1	0	1	2	0	5	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	465	290	296	111	65	39	0	116	4	106	0	6	0	3	0	0	8	76	0	65	19	50	17	34	29	0	4	0	0	0	0	20	65	0	0	0	6	8	0	1	1	8	0	35	11	0	0	0	16	0	22	0	2	0	28	2	3	0	1	0	2	2	1	3	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1945	427	266	266	356	71	27	0	137	3	100	0	1	0	6	1	0	7	34	0	74	25	26	40	39	40	0	7	0	0	0	0	37	90	0	0	0	5	6	0	6	3	5	0	40	6	0	0	0	7	0	19	0	9	0	40	2	14	2	1	0	0	0	2	4	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	662	271	716	275	57	27	0	178	5	139	0	1	0	5	0	0	7	58	0	77	32	38	48	28	48	0	4	0	1	0	0	24	54	0	0	0	11	4	0	1	2	5	0	43	5	0	0	0	9	0	15	0	3	0	35	4	14	0	1	0	0	3	0	2	4	0	0	0	3	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	913	259	807	322	48	26	0	172	3	110	0	10	1	30	0	0	11	37	0	49	34	37	17	28	14	0	8	0	5	0	1	34	40	0	0	0	14	7	0	5	3	12	0	16	6	0	0	0	11	0	11	0	10	0	29	5	8	0	1	0	0	5	5	4	2	0	0	0	1	1	0	0	0	0	4	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	905	263	1972	329	61	30	0	170	4	169	0	2	0	5	0	0	6	27	0	48	32	46	31	28	10	0	6	0	1	0	0	28	15	0	4	0	11	6	0	7	3	4	0	48	10	0	1	0	5	0	8	0	10	0	43	7	12	0	1	0	0	3	30	4	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	1494	441	948	550	66	36	0	171	5	163	0	5	5	15	0	0	5	66	1	90	17	35	24	79	22	0	14	0	1	0	1	34	170	0	8	0	18	9	1	6	15	3	0	41	4	0	0	0	97	0	8	0	8	0	49	10	10	0	1	0	1	3	13	6	4	0	0	0	2	0	0	0	0	0	1	0	2	0	9	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	1564	348	749	431	89	41	1	122	7	161	0	9	2	12	1	1	3	224	0	37	24	36	36	22	40	0	2	0	1	0	1	32	37	1	11	0	17	4	2	6	0	9	0	49	4	0	0	0	2	0	11	0	8	0	26	9	6	0	1	0	0	3	12	5	3	1	1	0	0	0	0	0	0	0	0	4	2	0	14	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1951	1576	420	494	359	134	27	0	222	6	146	0	3	5	11	0	1	9	68	0	62	24	34	21	47	49	0	0	0	2	0	1	26	43	1	12	0	19	5	0	6	0	3	0	57	3	0	0	0	3	0	7	0	13	0	33	8	1	0	1	0	1	4	43	7	3	0	0	0	0	0	0	0	0	0	0	9	0	0	13	0	2	0	0	0	0	0	2	1	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
1952	1452	353	625	637	94	24	1	203	4	156	0	9	6	12	0	1	10	95	0	49	32	29	34	35	37	0	0	1	1	0	2	32	5	1	8	0	24	7	2	6	0	3	0	33	2	0	1	0	2	0	668	0	12	0	33	27	2	0	1	0	0	3	4	2	5	0	0	0	0	1	0	0	0	0	0	13	0	0	11	0	2	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1679	415	618	426	152	30	0	119	5	234	0	2	4	11	0	1	11	70	0	128	32	50	26	79	33	1	4	2	1	0	2	29	3	1	8	0	18	4	1	9	0	3	0	44	3	0	0	0	4	0	6	0	18	0	33	8	2	0	1	0	1	6	4	7	5	1	0	0	0	0	0	0	0	0	0	15	1	0	17	0	1	0	0	0	0	0	0	1	0	3	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1732	344	590	550	146	39	0	181	4	215	2	9	5	17	0	1	12	63	0	49	27	40	81	49	19	1	5	5	0	0	2	28	3	3	8	0	16	7	2	7	0	12	0	35	2	0	0	0	2	0	10	0	22	0	27	7	1	0	1	1	3	3	3	3	2	0	0	1	0	0	0	0	0	0	0	15	0	1	17	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1955	1969	410	476	427	191	49	0	183	6	159	0	9	9	13	0	1	18	146	0	43	54	31	41	55	24	2	7	2	0	0	1	24	2	10	10	0	28	7	5	10	1	4	0	60	2	0	0	0	3	0	3	0	16	0	29	8	1	0	1	2	1	11	6	10	6	0	0	1	0	0	0	0	0	0	0	19	0	0	2	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1956	1684	580	749	510	193	46	0	113	6	204	0	10	2	14	1	1	10	51	0	49	46	40	45	41	18	2	7	3	0	0	1	29	3	9	14	0	25	5	2	6	0	6	0	34	7	0	1	0	2	0	6	0	26	0	12	8	1	2	1	4	3	4	3	4	3	0	0	1	0	1	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1957	1635	494	483	334	185	61	0	192	6	197	0	5	1	11	0	3	15	78	0	38	59	42	81	40	23	2	8	5	0	0	1	31	3	7	14	0	15	7	4	10	0	11	0	62	9	0	0	0	3	0	7	0	16	0	16	9	1	1	1	2	0	7	2	7	5	2	0	0	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1958	1528	612	444	331	192	45	5	136	5	197	0	15	1	18	0	14	12	89	0	52	38	44	39	59	16	1	4	2	0	0	2	31	3	11	14	0	22	7	3	11	0	6	0	71	4	0	0	0	2	0	4	0	9	0	19	9	2	0	2	1	1	7	1	3	2	1	0	1	1	0	0	0	0	0	0	10	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1959	1834	598	611	752	300	57	155	101	6	224	0	17	3	12	0	12	18	86	0	64	54	35	104	65	30	2	8	10	1	0	1	41	2	14	26	0	15	4	2	11	0	7	0	55	3	0	1	0	3	0	8	0	21	0	19	11	1	10	1	2	0	7	1	9	5	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1849	760	621	840	303	83	294	182	7	257	0	26	5	14	0	30	19	143	0	96	82	42	54	85	28	0	2	16	5	0	3	43	3	14	26	0	10	14	2	10	0	19	0	78	7	0	0	0	1	0	8	0	24	0	31	8	1	4	1	2	0	8	0	9	3	12	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	1952	734	801	552	355	189	481	147	7	207	1	24	4	18	0	29	19	234	0	124	40	40	31	130	32	0	16	18	2	7	3	42	5	19	79	0	18	9	3	6	0	9	0	47	6	0	0	0	1	0	6	0	10	0	28	11	2	5	1	2	1	11	0	6	6	13	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962	1853	751	845	930	267	174	423	96	9	275	2	20	13	15	0	38	15	203	1	94	48	52	47	128	22	2	16	15	2	3	1	46	3	11	54	0	17	13	3	13	0	14	0	66	3	0	0	0	1	0	9	0	32	0	26	14	2	15	1	3	1	7	1	9	2	9	0	1	0	1	0	0	0	0	0	8	0	0	0	0	3	0	0	0	0	0	4	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1963	1578	805	849	681	264	218	285	249	6	391	3	20	15	31	0	47	22	286	0	132	64	51	32	142	38	5	18	32	1	9	1	50	2	46	57	0	22	10	2	12	0	12	0	59	6	0	0	0	2	0	5	0	25	0	24	13	1	12	1	6	1	11	1	5	3	4	1	1	0	2	0	0	0	0	0	15	0	1	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964	1643	901	909	1884	430	225	360	138	6	397	0	21	16	22	0	19	18	354	2	138	54	66	119	191	28	1	8	20	2	3	3	47	2	25	32	0	25	22	5	16	0	10	0	55	9	0	0	0	1	0	10	0	20	0	23	25	1	9	1	2	1	9	0	6	3	8	1	0	0	4	0	0	0	0	0	12	0	0	0	0	4	0	0	0	0	0	1	0	0	3	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1965	1553	898	819	1367	495	254	379	125	3	339	1	21	31	28	2	17	47	381	1	145	60	55	67	203	31	3	13	8	2	13	2	53	2	17	61	0	19	17	3	13	1	17	0	46	4	0	0	0	1	0	4	0	73	0	26	11	1	12	2	7	1	8	0	6	6	8	4	4	0	6	0	0	3	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	1129	888	909	1292	487	429	339	108	8	364	5	31	23	23	7	36	73	353	2	248	57	105	54	194	45	6	21	7	3	12	4	48	1	19	102	1	22	19	3	15	0	13	0	49	5	0	1	0	3	0	12	0	32	0	23	19	1	13	2	6	1	14	0	6	3	8	1	1	0	6	0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	1	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1967	1093	928	943	1083	458	327	417	110	7	357	3	24	26	34	22	15	89	313	1	212	70	79	554	179	63	4	24	12	3	10	3	51	0	24	53	3	20	17	4	11	0	14	0	51	9	6	0	0	0	0	8	0	47	0	17	13	1	10	2	10	1	10	0	9	2	4	4	1	0	8	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1968	973	888	1093	1820	526	336	486	336	6	361	7	56	35	33	25	19	146	354	1	134	578	73	77	138	88	5	25	5	3	15	4	55	1	43	59	6	27	14	3	14	1	15	0	38	4	14	0	0	0	0	9	0	43	0	17	17	1	7	2	7	1	11	0	8	4	3	0	4	0	6	0	0	0	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	1209	904	1019	1500	490	407	612	127	11	350	12	59	48	33	33	15	125	395	1	181	60	53	160	204	56	5	20	4	4	17	3	244	0	37	58	6	32	12	2	14	0	18	0	40	10	14	1	0	0	0	11	0	51	0	24	15	3	11	3	6	3	12	27	7	6	4	0	31	0	5	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	1	0	0	6	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1141	937	1418	1929	470	562	383	127	6	374	119	102	40	43	24	13	118	68	1	180	75	63	113	204	70	3	23	5	8	35	6	38	2	31	53	5	33	21	6	22	0	17	0	27	3	15	1	0	1	0	14	0	58	0	22	13	3	10	6	5	2	12	0	4	3	4	0	5	0	7	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	8	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1971	1452	1147	1478	1645	543	637	378	133	30	346	403	135	79	61	29	13	175	71	0	201	573	72	72	224	77	5	77	8	9	46	4	56	1	31	84	1	39	23	4	21	0	13	0	34	9	26	0	0	1	0	11	0	51	0	22	14	2	9	5	4	2	6	0	5	7	5	0	3	0	6	0	0	0	0	0	8	0	0	0	0	1	0	0	1	0	0	10	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
