Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	FEM	AE	SI	T	LC	GS	PR	ITC	TC	SBA	VA	CR	PM	W	ER	JU	NS	NF	CS	FT	P	FR	FW	IC	GP	PE	AA	SSA	HS	N	FE	MS	SE	CC	PRVP	CSA	LR	FP	AC	NMB	NCU	IA	NA	CAB	M	FCA	RR	FAA	NC	FHL	MC	FMC	MN	ID	FO	DC	LGA	H	NHA	CZ	FL	FA	B	PA	CA	OP	Z	SS	SB	X	FCD	U	FM	ICA	AR	G	GB	ES	NASA	F	DP	CNF	II	OTP	RNB	OCM	FC	FF	TL	BA	GE	XX	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	VE	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1926	255	167	72	269	17	4	0	18	3	76	0	6	0	3	0	0	4	16	0	1	32	41	16	1	3	0	0	0	0	0	0	4	0	8	0	0	2	20	0	5	0	131	6	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1927	122	176	53	354	16	3	0	17	3	65	0	5	0	2	0	0	3	11	0	2	31	62	16	2	6	0	0	0	0	0	0	11	0	12	0	0	3	0	0	2	0	135	5	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1928	251	164	44	278	13	2	0	23	3	85	0	8	0	4	0	0	3	14	0	0	40	41	16	0	5	0	3	0	0	0	0	6	0	10	0	0	2	6	0	4	0	124	3	0	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1929	142	249	109	385	19	5	0	32	5	86	0	6	0	5	0	0	3	12	0	5	40	37	13	5	0	0	3	0	0	0	0	8	0	11	0	0	4	4	0	4	0	99	5	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1930	238	276	147	480	20	8	0	29	2	80	0	7	0	5	0	0	3	23	0	4	55	31	13	4	0	0	0	0	0	0	0	9	0	13	0	0	5	5	0	6	0	99	4	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1931	152	239	122	434	19	8	0	44	5	110	0	6	0	12	0	0	3	10	0	7	59	31	15	7	8	0	0	0	0	0	0	17	0	16	0	0	3	6	0	4	0	93	5	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1932	210	234	149	335	17	9	0	59	5	95	0	7	0	8	0	0	4	31	0	1	72	34	11	0	2	0	1	0	0	0	0	4	0	16	0	0	1	5	0	5	0	90	7	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1933	533	171	998	266	21	8	0	68	2	72	0	6	0	2	0	0	3	15	0	8	21	39	13	8	0	0	0	0	0	0	0	6	0	17	0	0	1	3	0	5	0	83	8	0	0	0	1	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	1236	235	158	151	19	10	0	75	2	58	0	7	0	8	0	0	3	18	0	2	19	50	15	3	0	0	2	0	2	0	0	10	0	14	0	0	2	8	0	5	0	59	11	0	0	0	0	5	0	0	12	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	525	250	187	191	21	10	0	72	2	59	0	5	0	4	0	0	3	12	0	1	13	42	31	0	0	0	0	0	0	0	0	10	0	18	0	0	0	6	0	5	6	84	4	0	0	0	0	7	0	0	1	10	0	0	1	5	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	304	321	193	152	21	10	0	81	2	84	0	5	0	9	0	0	6	25	0	21	24	54	27	14	0	0	4	0	0	0	0	14	0	17	0	0	1	10	0	3	6	70	6	0	0	0	0	2	0	0	5	8	0	0	11	1	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	350	465	182	194	18	19	0	72	4	61	0	6	0	8	0	0	4	38	0	17	20	38	31	13	0	0	10	0	2	0	0	7	0	18	0	0	2	8	1	2	14	91	6	0	0	0	0	4	0	0	4	12	0	0	15	4	0	2	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	1	0	0	12	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1938	420	544	239	174	22	33	0	91	2	85	0	7	0	20	0	0	5	26	0	15	25	50	16	11	1	0	1	0	0	0	0	9	0	19	0	0	16	10	0	4	9	96	10	0	0	3	1	38	0	0	4	12	0	0	41	3	0	2	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1939	458	552	224	190	22	28	0	84	4	107	0	6	0	7	1	0	5	34	0	24	32	55	31	18	4	0	13	0	0	0	0	13	0	17	0	0	1	7	1	8	45	99	13	0	0	3	1	6	0	0	9	11	0	0	53	9	0	2	1	0	3	0	0	4	2	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	9	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1940	390	537	258	216	22	34	0	65	6	117	0	5	0	13	0	0	6	84	0	27	31	42	29	15	13	0	9	0	0	0	0	19	0	18	0	0	6	5	0	4	76	104	32	0	0	3	0	6	0	0	11	8	0	0	53	12	0	2	1	0	0	1	4	12	4	0	0	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	12	0	0	5	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1941	350	626	232	226	29	29	0	88	5	127	0	7	0	6	0	0	7	91	0	41	33	51	12	20	51	0	27	0	0	0	0	16	0	19	0	0	6	7	0	3	132	90	8	0	0	4	0	16	0	0	17	11	0	0	59	3	0	3	0	0	50	1	1	10	5	0	0	0	3	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1942	337	470	229	267	23	31	0	67	2	89	0	5	0	10	0	0	7	87	0	41	45	59	26	23	109	0	10	0	0	0	0	24	0	21	0	0	1	6	0	3	25	69	8	0	0	4	0	9	0	0	22	2	0	0	48	0	0	2	1	0	2	1	2	0	2	0	0	2	3	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1943	377	303	164	230	37	24	0	73	4	67	0	3	0	8	0	0	4	73	0	60	45	64	25	30	97	0	5	0	0	0	0	52	0	30	0	0	7	8	0	5	9	46	7	0	0	2	1	14	0	0	25	6	0	0	49	2	0	4	1	0	1	1	1	5	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1944	467	296	171	112	68	39	0	128	4	70	0	6	0	3	0	0	8	79	0	65	20	54	18	34	31	0	4	0	0	0	0	66	0	21	0	0	6	8	0	1	2	46	9	0	0	12	0	17	0	0	23	2	0	0	28	2	0	3	1	0	2	1	2	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1945	430	284	182	393	75	27	0	138	3	65	0	1	0	6	2	0	7	35	0	76	26	27	40	40	40	0	7	0	0	0	0	93	0	41	0	0	4	6	0	8	4	52	5	0	0	6	0	9	0	0	20	9	0	0	40	2	2	14	1	0	0	0	3	4	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1946	704	286	347	296	61	27	0	186	5	102	0	1	0	5	1	0	7	62	0	78	32	42	48	29	48	0	4	0	1	0	0	70	0	25	0	0	11	4	0	1	5	55	6	0	0	5	0	9	0	0	15	3	0	0	35	4	0	14	1	0	1	2	1	2	4	0	0	0	3	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1947	933	273	376	379	52	26	0	181	3	86	0	10	1	30	1	0	11	39	0	50	33	38	19	29	21	0	8	0	5	0	1	39	0	35	0	0	14	8	0	8	5	31	16	0	0	6	0	11	0	0	12	10	0	0	29	5	0	8	1	0	0	3	6	4	2	0	0	0	1	1	0	0	0	1	0	0	4	0	2	0	0	3	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1948	935	271	752	409	69	30	0	185	4	153	0	2	0	7	2	0	6	32	0	50	33	49	32	30	23	0	6	0	1	0	0	18	4	28	0	0	11	6	0	7	4	69	5	0	0	10	1	5	0	0	8	11	0	0	43	7	0	12	1	0	0	2	31	4	5	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1949	1525	408	463	691	75	36	0	171	5	141	0	9	5	16	0	0	5	71	1	93	17	36	24	82	21	0	14	0	2	0	1	181	8	35	0	0	18	9	1	6	16	65	4	0	0	4	0	97	0	0	9	8	0	0	49	10	0	10	1	0	1	2	14	6	4	0	0	0	3	0	0	0	0	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1950	1583	362	416	526	98	41	1	127	7	137	0	9	2	12	4	1	3	234	0	40	25	39	35	26	52	0	2	0	1	0	1	20	11	33	1	0	17	5	2	6	0	72	12	0	0	4	0	2	0	0	11	8	0	0	26	10	0	6	1	0	1	2	12	5	3	1	1	0	0	0	0	0	2	2	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
1951	1591	400	316	395	147	27	0	230	6	137	0	3	5	12	0	1	9	71	0	67	24	36	21	54	67	0	0	0	2	0	1	44	12	27	1	0	19	5	0	6	0	82	5	0	0	3	0	3	0	0	7	15	0	0	33	8	0	1	1	0	1	2	44	7	3	0	0	0	0	0	0	0	1	2	0	0	0	9	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
1952	1482	380	404	695	131	24	1	210	4	138	0	11	6	12	1	1	10	103	0	53	33	30	34	40	55	0	0	1	3	0	2	6	8	33	1	0	24	7	2	6	0	55	5	0	0	2	1	2	0	0	670	12	0	0	33	27	0	2	1	0	0	2	5	2	5	0	0	0	0	1	0	0	2	2	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1721	446	416	470	211	30	0	124	5	145	0	2	4	11	5	1	11	76	0	63	32	51	26	54	42	1	4	2	2	0	2	3	8	30	1	0	18	4	1	9	0	66	5	0	0	3	0	4	0	0	6	18	0	0	33	9	0	2	1	0	1	3	4	7	5	1	0	0	0	0	0	0	13	1	0	0	0	15	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1788	359	369	592	236	39	0	187	4	137	2	9	5	17	1	1	12	65	0	62	28	41	81	64	32	1	5	5	0	0	2	3	8	29	3	0	16	8	2	7	0	58	12	0	0	2	0	2	0	0	11	22	0	0	27	8	0	1	1	1	4	2	3	3	2	0	0	1	0	0	0	0	19	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1955	2033	437	349	466	259	50	0	191	6	114	0	12	9	13	2	1	18	151	0	51	54	32	43	67	43	2	7	2	0	0	1	2	10	25	10	0	28	8	5	10	1	81	3	0	0	2	0	3	0	0	3	18	0	0	29	10	0	1	1	2	1	6	6	10	6	0	0	1	0	0	0	0	6	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1956	1756	604	397	537	296	46	0	119	6	138	0	12	2	14	4	1	10	58	0	55	45	41	46	49	35	2	7	3	0	0	1	3	14	30	9	0	25	5	2	6	0	47	5	0	0	7	1	2	0	0	6	26	0	0	12	9	2	1	1	4	3	3	3	4	3	0	0	1	0	1	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1957	1719	528	364	344	410	62	0	202	6	156	0	5	1	12	1	3	15	80	0	40	62	43	81	44	38	2	9	5	0	0	1	3	14	36	7	0	15	8	4	10	0	74	10	0	0	9	0	3	0	0	8	16	0	0	16	10	1	1	1	2	0	5	2	7	5	2	0	0	0	0	0	0	0	2	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1958	1628	650	341	340	438	46	5	145	5	159	0	17	1	20	3	14	12	89	1	58	41	44	39	70	29	1	5	2	1	0	2	3	14	34	12	0	23	7	3	11	0	82	5	0	0	4	0	2	0	0	5	9	0	0	19	10	0	1	2	1	1	5	1	3	2	1	0	1	1	0	0	0	0	1	0	0	0	10	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1959	1896	632	462	781	516	57	159	104	6	157	0	20	2	13	2	12	18	97	2	69	54	36	104	73	50	2	8	10	3	0	1	3	26	46	15	0	16	4	2	13	0	66	7	0	0	3	1	3	0	0	8	21	0	0	19	12	10	1	1	2	0	5	1	9	5	4	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1917	798	504	858	521	85	294	188	7	192	0	26	3	16	2	30	19	157	1	105	84	42	54	96	54	2	7	15	8	0	4	3	26	46	14	0	10	14	2	9	0	89	18	0	0	7	0	1	0	0	10	24	0	0	31	8	4	1	1	2	1	6	0	9	3	12	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	3	2	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	2020	778	573	560	568	193	481	153	7	142	1	26	4	18	1	29	19	250	2	136	40	42	31	146	53	1	17	18	2	8	4	5	79	45	21	0	19	9	3	6	0	46	8	0	0	6	0	1	0	0	7	10	0	0	28	11	5	2	1	2	2	8	0	6	6	13	0	0	0	1	0	0	4	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962	1883	783	673	939	314	174	423	100	9	205	2	20	12	15	1	38	15	208	3	113	48	52	47	150	31	2	17	15	5	3	2	3	54	50	11	0	18	13	3	13	0	65	13	0	0	3	0	1	0	0	10	32	0	0	26	14	18	2	1	3	6	5	1	9	2	9	0	1	0	1	0	0	0	5	0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1963	1625	833	674	647	292	224	290	245	6	237	3	20	17	31	2	47	22	308	1	161	65	51	32	173	62	6	19	32	4	9	2	2	57	56	46	0	24	11	2	12	0	58	11	0	0	6	0	2	0	0	5	25	0	0	24	13	13	1	1	6	1	9	1	5	3	4	1	1	0	2	0	0	2	3	0	0	0	15	0	1	0	0	0	0	0	0	0	1	0	0	4	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964	1680	931	684	1958	493	231	363	143	6	254	0	23	15	24	4	19	18	396	2	175	56	67	120	231	39	2	11	22	2	4	4	2	32	51	25	0	25	22	5	16	0	54	10	0	0	9	0	1	0	0	10	20	0	0	23	25	10	1	1	2	2	7	0	6	3	10	1	0	0	4	0	0	3	6	0	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	3	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1965	1619	940	704	1392	639	259	387	134	3	249	1	21	32	29	3	17	47	392	1	199	61	58	67	258	46	3	13	8	3	14	3	2	61	57	17	0	19	17	3	13	1	45	16	0	0	4	0	1	0	0	5	73	0	0	26	11	14	1	2	7	1	6	0	6	6	8	4	4	0	6	0	0	3	2	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	1208	919	731	1329	638	435	348	111	8	304	5	32	24	25	8	36	73	358	2	201	60	106	55	205	70	8	25	7	5	12	5	1	102	56	20	1	23	19	3	15	0	48	12	0	0	5	1	4	0	0	12	32	0	0	23	19	16	1	2	6	2	11	0	6	3	8	1	1	0	6	0	0	1	2	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	4	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1967	1158	955	707	1118	519	337	425	116	7	277	3	26	26	36	23	15	96	309	1	226	76	81	555	235	82	4	24	12	7	10	4	0	53	54	26	3	20	17	4	12	0	50	14	0	6	9	0	0	0	0	9	47	0	0	17	14	10	1	2	10	1	9	0	9	2	4	4	1	0	8	0	0	3	1	0	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1968	1119	920	809	1760	559	346	489	344	6	285	7	57	35	36	29	19	147	357	1	234	597	76	78	243	114	5	25	5	3	18	5	1	59	57	46	6	27	14	4	14	1	37	16	0	14	4	0	0	0	0	11	43	0	0	17	18	8	1	2	7	2	10	0	8	4	3	0	4	0	6	0	0	3	4	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	1457	936	831	1542	513	427	619	131	11	278	12	55	50	37	36	16	127	397	1	286	63	58	161	312	71	6	21	4	4	17	4	0	58	249	39	6	32	12	2	14	0	39	17	0	14	10	1	0	0	0	13	51	0	0	24	15	11	3	3	6	4	10	27	7	6	4	0	31	0	5	0	0	0	2	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	6	3	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1295	1022	1130	2028	482	591	393	128	6	258	123	110	41	52	31	13	125	69	1	284	94	66	115	309	90	3	23	5	8	36	8	2	53	38	33	5	33	22	7	22	0	26	17	0	15	3	1	1	0	0	15	58	0	0	21	14	10	3	6	5	3	10	0	4	3	4	0	5	0	7	0	0	3	1	0	0	0	8	0	0	0	0	0	0	0	0	0	8	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1971	1569	1179	1321	1707	563	670	387	135	29	240	417	136	79	62	35	14	182	73	0	310	578	74	74	332	85	5	77	8	9	51	5	1	84	56	30	1	39	23	4	21	0	33	13	0	27	9	0	1	0	0	13	51	0	0	20	15	9	2	5	4	2	4	0	5	7	5	0	3	0	6	0	0	1	1	0	0	0	8	0	0	0	0	1	0	0	0	0	10	0	0	7	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
