Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	T	HH	E	SI	LC	PR	ITC	FEM	TC	SBA	VA	GS	CR	PM	JU	NS	AE	NF	CS	W	P	FT	ER	FR	PE	GP	AA	IC	SSA	PRVP	N	HS	SE	CSA	CC	NMB	FE	LR	MS	AC	NCU	IA	FP	FW	CAB	RR	FCA	NC	NA	M	FHL	FAA	MC	FMC	FA	PHE	LGA	DC	PL	F	FL	ID	B	U	SS	CZ	OP	NHA	OED	ONR	AR	MN	LGL	CNF	UNI	AG	NASA	FM	PA	GB	ES	ICA	OYR	OH	FCD	SB	OAU	OD	II	Z	G	CA	PAT	FO	H	OGA	PGA	OT	CI	RNB	FF	OHW	WA	CNG	SCP	EG	OSU	OEP	OAE	STT	CIW	SQ	PTR	PCA	PAG	NAT	UA	AS	WY	ADR	HGY	LGH	X	MA	TA	TS	GAO	FTZ	FC	RL	PAC	PPW	EC	EB	PVRP	JA	DT	WHO	JUL	NMC	TF	OAG	OIE	OUC	OHU	OCM	OTP	PYH	PCO	RP	STH	CNW	EV	OYY	RS	UF	OL	WT	OYC	ATC	OAD	VB
1929	110	180	180	322	15	0	5	5	81	20	7	0	3	0	1	5	19	0	0	33	7	0	0	0	4	0	0	1	0	0	6	0	1	0	2	2	0	3	0	3	0	4	0	97	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1930	209	166	138	320	15	0	7	2	75	23	8	0	4	0	1	13	15	0	0	43	6	0	0	0	0	0	0	2	0	0	8	0	2	0	3	3	0	4	0	5	0	2	0	99	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1931	139	217	133	351	14	0	7	4	88	37	6	0	11	0	1	1	21	0	0	30	10	6	0	0	0	0	0	3	0	0	8	0	3	0	1	6	0	4	0	4	0	3	0	90	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1932	197	199	108	269	13	0	8	5	80	45	7	0	4	0	3	10	21	0	0	52	7	1	0	0	1	0	0	0	0	0	11	0	1	0	1	2	0	4	0	5	0	4	0	78	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1933	394	1002	85	202	19	0	8	2	66	49	6	0	2	1	2	3	18	0	0	17	8	0	0	0	0	0	0	2	0	0	12	0	2	0	1	4	0	2	0	4	0	5	0	79	0	0	3	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	880	157	151	95	15	0	10	2	55	60	6	0	5	0	2	10	19	0	0	15	7	0	0	0	1	0	2	1	0	0	8	0	1	0	1	3	0	5	0	3	0	8	0	59	0	0	2	0	12	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	431	178	119	125	19	0	10	2	51	63	5	0	4	0	2	3	27	0	0	12	17	0	0	0	0	0	0	0	0	0	12	0	1	0	0	3	0	5	0	1	0	3	0	79	0	0	4	0	1	0	7	0	0	1	0	0	0	0	3	2	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	199	197	202	117	15	0	10	2	105	72	5	0	7	1	2	10	35	0	0	11	14	0	0	0	4	0	0	8	0	0	11	0	9	0	1	4	0	7	0	1	0	4	0	64	0	0	2	0	4	0	8	1	0	6	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	242	213	323	127	15	0	15	4	67	67	6	0	6	1	2	26	25	0	0	17	18	0	0	0	7	0	2	2	0	0	11	0	1	0	1	4	1	6	0	0	0	4	0	79	0	0	1	0	3	0	12	1	0	13	0	0	0	0	3	6	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1938	281	297	370	137	19	0	25	2	95	84	7	0	19	1	2	16	27	0	0	23	6	0	0	0	1	0	0	3	0	0	12	0	2	0	15	1	0	8	0	2	0	5	0	83	3	0	16	1	13	0	10	2	0	32	0	0	0	0	2	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1939	357	253	332	144	19	0	20	4	118	77	6	0	6	1	2	19	24	0	0	25	16	1	0	0	8	0	0	5	0	0	13	0	4	0	1	6	1	5	0	7	0	8	0	87	2	0	2	1	6	0	10	1	0	40	0	0	1	0	6	4	0	2	3	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1940	338	343	352	165	17	0	18	6	123	54	6	0	8	1	3	60	15	0	0	23	17	8	0	0	2	0	0	6	0	0	12	0	7	0	6	11	0	3	0	2	0	12	0	90	2	0	3	0	27	0	8	2	0	45	0	0	1	0	5	13	2	2	8	0	0	4	0	0	2	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1941	315	308	395	147	24	0	23	5	135	69	7	0	6	1	4	58	29	0	0	25	6	33	0	0	26	0	0	3	0	0	15	0	8	0	3	11	0	5	0	2	0	3	0	70	4	0	9	0	304	0	11	3	0	47	0	0	0	0	2	5	2	5	8	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	302	298	286	145	23	0	23	2	90	59	4	0	10	0	4	74	43	0	0	32	15	68	0	0	6	0	0	1	0	0	13	0	3	0	1	10	0	4	0	2	0	4	0	57	4	0	3	0	17	0	2	2	0	44	0	0	1	0	0	6	2	2	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	331	214	141	163	28	0	16	4	87	63	4	0	3	1	2	53	47	0	0	29	14	77	0	0	2	0	0	0	0	0	23	0	4	0	7	38	0	6	0	2	0	4	0	33	2	0	9	1	21	0	6	3	0	45	0	0	1	0	1	1	2	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	418	224	153	71	63	0	36	4	82	84	7	0	3	0	4	72	40	0	0	14	9	18	0	0	3	0	0	1	0	0	14	0	5	0	6	39	0	6	0	1	0	6	0	31	11	0	11	0	17	0	2	2	0	27	0	0	1	0	0	0	2	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1945	381	215	163	293	57	0	23	3	74	119	2	0	4	1	4	26	18	0	0	15	33	34	0	0	3	0	0	3	0	0	22	0	11	0	3	67	0	5	0	5	0	4	0	33	5	0	5	0	15	0	9	13	0	38	0	0	1	0	0	2	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	544	532	172	197	50	0	23	5	124	153	4	0	1	0	4	62	22	0	0	30	36	55	0	0	3	0	0	2	0	0	15	0	8	0	10	44	0	3	0	1	0	4	0	40	5	0	5	0	11	0	3	13	0	32	0	0	1	0	1	1	3	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	835	576	152	258	38	0	19	3	92	151	9	0	26	0	4	24	23	1	0	27	11	11	0	0	6	0	5	1	0	1	25	0	8	0	12	34	0	6	0	4	0	9	0	13	6	0	3	0	8	0	10	7	0	25	0	0	1	0	2	2	5	2	3	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	809	1502	168	246	57	0	22	4	153	164	3	0	4	1	2	19	35	0	0	26	20	5	0	0	2	0	0	6	0	0	19	0	12	0	9	13	0	4	4	6	0	3	0	44	7	0	2	1	6	0	10	12	0	36	0	0	1	0	3	1	2	4	3	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	1328	672	273	445	48	0	29	5	156	156	4	0	10	0	3	47	22	4	0	14	16	10	0	1	17	0	0	7	0	1	26	0	5	0	15	144	1	7	8	4	0	3	0	37	4	0	91	0	5	0	8	9	0	41	0	0	1	0	5	0	2	3	5	0	1	5	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	1339	503	209	276	72	1	30	6	145	107	8	0	8	0	1	103	19	1	1	17	22	19	0	0	1	0	0	4	0	1	24	0	4	0	16	34	1	3	8	5	0	7	0	48	4	0	1	0	8	0	8	6	0	21	0	0	1	0	5	0	3	2	2	1	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	1249	345	218	260	127	0	16	6	140	191	2	0	7	1	7	43	14	3	0	21	14	30	0	0	0	0	1	9	0	1	22	1	2	0	17	42	0	3	10	5	0	2	0	55	3	0	2	0	4	0	13	1	0	27	0	0	1	0	2	0	3	3	5	0	1	39	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	1106	459	206	521	75	1	15	4	146	188	6	0	8	1	8	74	14	2	0	19	19	15	0	0	0	1	0	7	0	3	26	1	3	0	23	4	0	4	8	5	0	3	0	32	2	0	1	1	5	0	12	0	0	25	0	0	1	0	25	0	2	5	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1126	460	219	273	99	0	20	5	219	99	2	0	6	1	7	52	36	3	0	26	22	18	1	0	3	2	0	9	0	3	25	1	4	0	17	3	1	3	8	6	0	3	0	41	3	0	2	0	4	0	18	1	0	20	0	0	1	0	3	0	6	4	4	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1245	415	191	361	86	0	23	4	203	149	5	2	13	1	7	51	24	5	0	26	70	12	1	0	5	5	0	10	0	3	22	1	4	0	13	3	1	4	8	5	0	3	0	34	2	0	1	0	7	0	22	1	0	16	0	0	1	1	4	0	3	2	3	0	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1955	1568	335	247	351	123	0	33	6	148	158	5	0	8	1	14	122	18	8	0	42	31	18	2	0	7	1	0	10	0	2	19	8	5	0	27	2	1	6	10	6	0	3	0	57	2	0	2	0	2	0	16	1	0	21	0	0	1	2	2	1	11	5	7	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956	1347	575	391	351	147	0	36	6	191	102	9	0	11	0	5	40	22	1	0	38	36	17	2	0	7	3	0	8	0	2	22	6	5	0	23	3	1	4	12	5	0	6	0	32	7	0	1	1	3	0	26	1	0	8	0	0	1	4	3	0	4	3	4	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1957	1309	359	281	262	136	0	45	6	179	168	2	0	7	1	11	58	25	0	2	38	51	22	1	0	4	2	0	9	0	1	22	6	4	0	14	3	1	5	12	6	0	6	0	58	8	0	2	0	4	0	16	1	0	11	0	1	1	1	6	0	7	4	5	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1958	1249	367	352	263	131	5	29	5	182	102	9	0	12	1	4	65	34	1	3	32	30	12	1	0	4	2	0	14	0	2	22	7	5	0	19	3	1	5	12	7	0	6	0	63	3	0	1	0	2	0	9	2	0	17	0	0	1	1	4	0	7	2	3	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1959	1496	518	350	456	172	155	38	5	209	81	11	0	7	1	11	57	29	2	8	47	89	25	1	0	4	7	0	9	0	1	31	4	4	0	13	2	1	3	23	7	0	6	0	45	3	0	2	1	7	0	20	1	0	15	0	5	1	2	5	0	7	3	7	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1499	514	440	702	178	294	55	6	211	143	20	0	10	1	13	111	29	3	26	54	43	19	0	0	2	16	0	6	0	4	32	6	4	0	9	3	0	10	23	6	0	17	0	70	5	0	1	0	6	0	24	1	0	28	0	3	1	2	5	0	8	3	6	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	1613	706	472	393	170	479	163	7	193	122	15	2	13	1	12	177	21	2	20	29	24	16	0	0	16	18	1	13	7	4	31	11	10	0	17	3	1	7	58	4	0	8	0	38	5	0	1	0	4	0	10	1	0	20	0	4	1	2	8	0	11	4	4	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962	1488	726	534	621	131	423	145	9	258	82	16	2	10	0	9	169	38	8	31	40	27	21	0	0	9	15	0	11	3	1	32	5	5	0	15	3	1	9	42	7	0	11	0	54	2	0	1	0	5	0	32	1	0	20	0	10	1	2	8	0	7	2	5	0	1	1	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1963	1211	740	591	569	156	265	184	6	345	196	18	2	13	1	18	240	35	11	30	42	19	32	4	0	14	28	0	15	7	1	36	38	11	0	18	2	1	7	47	6	0	11	0	47	5	0	2	0	6	0	25	1	0	19	0	4	1	5	8	0	10	2	3	1	1	1	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964	1270	787	648	1652	198	314	191	6	340	103	15	0	18	1	6	281	48	9	11	42	99	20	1	0	8	19	0	17	0	4	35	12	8	0	21	2	2	19	27	8	0	9	0	44	5	0	1	0	8	0	20	1	0	21	0	7	1	2	16	0	9	3	3	0	1	0	0	4	0	3	0	0	0	2	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1965	1161	667	658	1126	240	309	217	3	292	93	16	0	24	3	36	294	46	16	10	56	50	32	3	1	12	7	0	17	10	2	42	10	11	0	18	2	1	15	48	8	0	15	0	38	3	0	1	0	4	0	71	1	0	22	0	7	2	5	7	1	8	5	3	4	1	0	2	3	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
